0,30,4
1,74.63352059,3.125704582
2,95.72441679,6.076430587
3,18.9769367,15.15088332
4,21.09834337,7.489119247
5,46.8554136,4.115719659
6,92.04325501,5.023104859
7,43.25076504,12.0428949
8,37.16381984,13.56723581
9,30.04939232,13.13343723
10,32.70555406,10.27970803
11,47.27532225,8.757274724
12,58.68779542,10.78375855
13,34.55941223,16.48483613
14,15.21124252,14.83944523
15,19.35518576,5.879617031
16,48.76433665,2.964237971
17,101.5947137,3.765148158
18,43.04862975,9.963682147
19,50.95062543,11.17238467
20,38.79906069,14.82730028
21,21.98551238,14.98476643
22,23.01786985,8.581303313
23,45.94507575,5.144996292
24,84.2717913,6.157305773
25,44.61736396,13.51573382
26,26.45104836,15.70761404
27,21.22314325,10.82230562
28,36.22596554,5.982685636
29,72.36307226,5.645245537
30,69.83618631,10.64060977
31,19.29759416,19.35591538
32,8.849336322,9.729344174
33,19.87034327,2.242647162
34,60.81603885,1.160734797
35,121.5021586,1.838729387
36,87.30842838,5.819269817
37,42.78852097,13.23400664
38,29.55945633,14.74977198
39,25.29416816,11.35660268
40,38.01717383,7.482306881
41,65.17237822,7.409382723
42,59.35854761,12.57802
43,17.45897296,19.44743059
44,8.72466544,8.843977027
45,20.80530852,2.00984734
46,63.83537979,1.089190676
47,122.4511718,1.81105669
48,88.50899739,5.776458713
49,40.76901393,13.31728758
50,30.11466467,14.14205978
